preprocessed_message,label
you dun say so early hor you already then say,0
aight should just plan to come up later tonight,0
nice line said by broken heart plz do not cum more times infront of me other wise once again ll trust you good 9t,0
freemsg hey there darling it is been weeks now and no word back would like some fun you up for it still tb ok xxx std chgs to send £150 to rcv,1
urgent call 09061749602 from landline your complimentary tenerife holiday or £10000 cash await collection sae tcs box 528 hp20 1yf 150ppm 18,1
am thinking of going down to reg for pract lessons flung my advance haha wat time you going,0
jus finish blowing my hair you finish dinner already,0
you can never do nothing,0
nah am perpetual dd,0
too late said have the website did not have or do not have the slippers,0
come to my home for one last time will not do anything trust me,0
am in film ill call you later,0
free video camera phones with half price line rental for 12 mths and 500 cross ntwk mins 100 txts call mobileupd8 08001950382 or call2optout674,1
yup have finished there,0
is not frnd necesity in life imagine urself witout frnd hwd you feel at you are colleg watll you do wth you are cell wat about functions thnk about events espell cared missed amp irritated you 4wrd it to all those dearloving frnds wthout whom you cannot live jst did it takecare goodmorning,0
want to tel you one thing you should not mistake me this is the message that you sent,0
new tones this week include 1mcflyall ab sara jorgeshock will smithswitch to order follow instructions on next message,1
yes posted couple of pics on fb there is still snow outside too am just waking up,0
the current leading bid is 151 to pause this auction send out customer care 08718726270,1
lmao but its so fun,0
tunji how is the queen how are you doing this is just wishing you great day abiola,0
know dat feelin had it with pete wuld get with them nuther place nuther time mayb,0
bugis oso near wat,0
senthil group company apnt 5pm,0
noice text me when you are here,0
she dun believe leh tot told her it is true already thk she muz us tog then she believe,0
rose needs water season needs change poet needs imaginationmy phone needs you are sms and need you are lovely frndship forever,0
hi where you you in home or calicut,0
aldrine rakhesh ex rtm herepls callurgent,0
will probably be by tomorrow or even later tonight if something is going on,0
twenty past five he said will this train have been to durham already or not coz am in reserved seat,0
am in school now will be in da lab doing some stuff give me call when done,0
free tarot texts find out about your love life now try for free text chance to 85555 16 only after free msgs £150 each,1
am glad you are following your dreams,0
do you konw waht is rael friendship am gving yuo an exmpel jsut ese tihs message evrey splleing of tihs message is wrnog bt sitll yuo can raed it wihtuot ayn mitsake goodnight amp have nice sleepsweet dreams,0
hope this text meets you smiling if not then let this text give you reason to smile have beautiful day,0
no management puzzeles,0
know she called me,0
my mobile numberpls sms you are mail idconvey regards to achanammarakheshqatar,0
have printed it oh so ltgt come upstairs,0
today is song dedicated day which song will you dedicate for me send this to all you are valuable frnds but first rply me,0
was at bugis juz now wat but now am walking home oredi so late then reply oso saw top dat like but din buy where are now,0
got it before the new year cos yetunde said she wanted to surprise you with it but when did not see money returned it mid january before the ltgt day return period ended,0
got arrested for possession at shit you not lttimegt pm,0
good stuff will do,0
oh half hour is much longer in syria than canada eh wow you must get so much more work done in day than us with all that extra time grins,0
hey darlin can pick you up at college if you tell me wen where mt love pete xx,0
by the way rencontre is to meet again mountains do not,0
you are going to have to be way more specific than that,0
hey cutie how goes it here in wales its kind of ok there is like hills and shit but still avent killed myself,0
congratulations thanks to good friend you have won the £2000 xmas prize claim is easy just call 08718726978 now only 10p per minute btnationalrate,1
dear where you call me,0
am person who is doing sms survey,0
you coming back dinner rite dad ask me so re confirm wif you,0
hey have booked the pilates and yoga lesson already haha,0
kkare you in college,0
please ask mummy to call father,0
hello my boytoy geeee miss you already and just woke up wish you were here in bed with me cuddling me love you,0
wherres my boytoy,0
hmm well night night,0
dun need to use dial up juz open da browser surf,0
will be late,0
do you know what mallika sherawat did yesterday find out now lturlgt,0
do you mind if ask what happened you do not have to say if it is uncomfortable,0
yup from what remb think should be can book,0
helloooo wake up sweet morning welcomes you enjoy this day with full of joy gud mrng,0
how about making some of the pics bigger,0
carlos took while again we leave in minute,0
the beauty of life is in next second which hides thousands of secrets wish every second will be wonderful in you are life gud n8,0
yeah my usual guys out of town but there are definitely people around know,0
so what did the bank say about the money,0
what is your record for one night,0
my friend she is studying at warwick we have planned to go shopping and to concert tmw but it may be canceled havnt seen for ages yeah we should get together sometime,0
your pussy is perfect,0
okay same with me well thanks for the clarification,0
do not run away frm you walk slowly amp it kills me that you do not care enough to stop me,0
getting tickets walsall tue th march my mate is getting me them on sat ill pay my treat want go txt bak terry,0
me not waking up until in the afternoon sup,0
,0
dear good morning how you feeling dear,0
winner as valued network customer you hvae been selected to receive £900 reward to collect call 09061701444 valid 24 hours only acl03530150pm,1
private your 2003 account statement for 07815296484 shows 800 unredeemed sim points call 08718738001 identifier code 41782 expires 181104,1
haf you eaten wat time you wan me come,0
todays voda numbers ending 5226 are selected to receive 350 award if you hava match please call 08712300220 quoting claim code 1131 standard rates app,1
am going orchard now laready me reaching soon you reaching,0
can send you pic if you like,0
log off wat it is sdryb8i,0
oh only outside players allowed to play know,0
maybe say hi to and find out if got his card great escape or wetherspoons,0
sac needs to carry on,0
then just eat shit and wait for you are monkey face bitch you asshole,0
ok ill do you right later,0
okie,0
did you see what posted on your facebook,0
that is said it is bad dat all gals know you wat you doing now,0
ok then you tell me wat time you coming later lor,0
hey you gave them your photo when you registered for driving ah tomorrow want to meet at yck,0
babes think got you are brolly left it in english wil bring it in 2mrw you love franxx,0
wil be there with in ltgt minutes got any space,0
delhi and chennai still silent,0
hiya stu wot you up 2i am in so much truble at home at moment evone hates me even you wot the hell av done now will not you just tell me text bck please love dan,0
tbspersolvo been chasing us since sept for£38 definitely not paying now thanks to your information we will ignore them kath manchester,1
mmm fuck merry christmas to me,0
how are you its been ages how is abj,0
hi did you decide wot get his birthday if not ill prob jus get him voucher frm virgin or sumfing,0
hey you still want to go for yogasana coz if we end at cine then can go bathe and hav the steam bath,0
awesome be there in minute,0
no deam seeing in online shop so that asked,0
yup song bro no creative neva test quality he said check review online,0
ok omw now you at castor,0
hello hello hi lou sorry it took so long reply left mobile at friends in lancaster just got it bak neway am sorry couldnt make you are bday hun,0
no no will check all rooms befor activities,0
88066 from 88066 lost 3pound help,1
this is one of the days you have billion classes right,0
brainless baby dolld vehicle sariyag drive madoke barolla,0
that is one of the issues but california is okay no snow so its manageable,0
gettin rdy to ship comp,0
we are okay going to sleep now later,0
hope you are feeling great pls fill me in abiola,0
oh my love it is soooo good to hear from you omg missed you so much today am sorry your having problems with the provider but thank you for tming me,0
my friend just got here and says he is upping his order by few grams he is got ltgt when can you get here,0
no did you check got his detailed message now,0
alright am outhave good night,0
pls tell nelson that the bbs are no longer comin the money was expecting are not coming,0
urgent your mobile no 07xxxxxxxxx won £2000 bonus caller prize on 020603 this is the 2nd attempt to reach you call 09066362231 as soon as possible box97n7qp 150ppm,1
loosu go to hospital de do not let it careless,0
happy new year to you too,0
heart is empty without love mind is empty without wisdom eyes empty without dreams amp life is empty without frnds so alwys be in touch good night amp sweet dreams,0
you will not believe it but it is true it is incredible txts reply now to learn truly amazing things that will blow your mind from o2fwd only 18ptxt,1
yes there were many sweets,0
you want to go,0
at home also,0
pick you up bout 730ish what time are and that going,0
new theory argument wins situation but loses the person so do not argue with you are friends just kick them amp say am always correct,0
yeah go on then bored and depressed sittin waitin for phone to ring hope the wind drops though scary,0
he did not see his shadow we get an early spring yay,0
did not get you are full messagesometext is missing send it again,0
ok that is cool its just off either raglan rd or edward rd behind the cricket ground give me ring when you are closeby see you tuesday,0
she was supposed to be but could not make it she is still in town though,0
hope things went well at doctors reminds me still need 2godid you little thing left in the lounge,0
same to you,0
hi am sue am 20 years old and work as lapdancer love sex text me live am my bedroom now text sue to 89555 by textoperator g2 1da 150ppmsg 18,1
what you doinghow are you,0
500 free text msgs just text ok to 80488 and we will credit your account,1
goin to workout lor muz lose fats,0
hi my darlin am on my way to london and we have just been smashed into by another driver and have big dent am really missing you what have you been up to xxx,0
dear 0776xxxxxxx youve been invited to xchat this is our final attempt to contact you txt chat to 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs,1
alright omw got to change my order to half8th,0
am in town now so will jus take mrt down later,0
tessypls do me favor pls convey my birthday wishes to nimyapls dnt forget it today is her birthday shijas,0
hey you still at the gym,0
want to be there so can kiss you and feel you next to me,0
hello boytoy geeee am missing you today like to send you tm and remind you am thinking of you and you are loved loving kiss,0
sounds like something that someone testing me would sayy,0
hi jon pete here have bin spain recently hav sum dinero left bill said you or you are rents mayb interested in it hav 12000pes so around £48 tb james,0
went to ganesh dress shop,0
must come later normally bathe him in da afternoon mah,0
come by our room at some point so we can iron out the plan for this weekend,0
huh so late fr dinner,0
do not let studying stress you out l8r,0
think you sent the text to the home phone that cannot display texts if you still want to send it his number is,0
cramps stopped going back to sleep,0
omg if its not one thing its another my cat has worms when does this bad day end,0
urgent please call 0906346330 your abta complimentary spanish holiday or £10000 cash await collection sae tcs box 47 po19 2ez 150ppm 18,1
you know my old dom told you about yesterday his name is roger he got in touch with me last night and wants me to meet him today at pm,0
will you meet you are dream partner soon is you are career off flyng start find out free txt horo followed by you are star sign horo aries,1
whom you waited for yesterday,0
huh hyde park not in mel ah opps got confused anyway if tts best choice den we juz have to take it,0
thanx yup we coming back on sun finish dinner going back hotel now time flies we are tog exactly mth today hope we will haf many more mths to come,0
urgent please call 09061743811 from landline your abta complimentary tenerife holiday or £5000 cash await collection sae tcs box 326 cw25wx 150ppm,1
this message is for your mobile content order it has been resent as previous attempt failed due to network error queries to customersqueriesnetvisionukcom,1
borrow you are bag ok,0
how dare you change my ring,0
had your mobile 11 months or more you entitled to update to the latest colour mobiles with camera for free call the mobile update co free on 08002986030,1
ya it came while ago,0
free entry in weekly comp for chance to win an ipod txt pod to 80182 to get entry std txt rate tcs apply 08452810073 for details 18,1
we tried to contact you re your reply to our offer of video handset 750 anytime networks mins unlimited text camcorder reply or call 08000930705 now,1
sorry for the delay yes masters,0
nope since ayo travelled he has forgotten his guy,0
we not watching movie already xy wants shop so am shopping her now,0
wat time liao where still got,0
and also have sorta blown him off couple times recently so id rather not text him out of the blue looking for weed,0
yup have not been there before you want to go for the yoga can call up to book,0
lol nah was not too bad thanks its good to home but its been quite reality check how is you are day been did you do anything with website,0
gran onlyfound out afew days agocusoon honi,0
how have your little darlings been so far this week need coffee run tomocannot believe it is that time of week already,0
thanx the time weve spent 2geva its bin mint you are my baby and all want is youxxxx,0
sorry that took so long omw now,0
cbe is really good nowadayslot of shop and showroomscity is shaping good,0
we made it eta at taunton is 1230 as planned hope that‘s still okday good to see you xx,0
hai dear friends this is my new amp present number by rajitha raj ranju,0
did he say how fantastic am by any chance or anything need bigger life lift as losing the will live do you think would be the first person die from,0
thk of wat to eat tonight,0
piggy you awake bet youre still sleeping am going lunch now,0
happy birthday to youdearwith lots of loverakhesh nri,0
busy here trying to finish for new year am looking forward to finally meeting you,0
love you my little pocy bell am sorry but love you,0
thts gods gift for birds as humans hav some natural gift frm god,0
oh ok,0
tension ahwhat machiany problem,0
nicenicehow is it working,0
should send you naughty pix,0
pure hearted person can have wonderful smile that makes even hisher enemies to feel guilty for being an enemy so catch the world with your smile goodmorning amp have smiley sunday,0
in fact when do you leave think addie goes back to school tues or wed,0
mm you ask him to come its enough,0
spending new years with my brother and his family let us plan to meet next week are you ready to be spoiled,0
and do you have any one that can teach me how to ship cars,0
da my birthdate in certificate is in april but real date is today but do not publish it shall give you special treat if you keep the secret any way thanks for the wishes,0
nothing splwat about you and whr ru,0
night has ended for another day morning has come in special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,0
yup it is at paragon have not decided whether cut yet hee,0
am stuck in da middle of da row on da right hand side of da lt,0
can ask around but there is not lot in terms of mids up here,0
wnevr wana fal in love vth my books my bed fals in love vth me yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,0
sorry flaked last night shits seriously goin down with my roommate what you up to tonight,0
we not leaving yet ok lor then we go elsewhere eat you thk,0
do not know oh hopefully this month,0
yup shd haf ard 10 pages if add figures all got how many pages,0
sunshine quiz wkly win top sony dvd player if you know which country the algarve is in txt ansr to 82277 £150 sptyrone,1
hey booked the kb on sat already what other lessons are we going for ah keep your sat night free we need to meet and confirm our lodging,0
love you soo much you dont understand how special you me ring you 2morrow love you xxx,0
thanks for being there for me just to talk to on saturday you are very dear to me cherish having you as brother and role model,0
shall book chez jules for half eight if that is ok with you,0
hi hun am not comin 2nitetell every1 am sorry me hope you ava goodtimeoli rang melnite ifink it mite sortedbut il explain everythin on monl8rsx,0
prabhai am sorydarealyfrm heart am sory,0
not course only maths one day one chapter with in one month we can finish,0
good night my dear sleepwellamptake care,0
squeeeeeze this is christmas hug if you lik my frndshp den hug me back if you get you cute you luvd you so lucky none people hate you,0
yes am small kid and boost is the secret of my energy,0
thing good thanx got exams in march have done no revision is fran still with boyf have got to interviw exeter bit worriedx,0
ok lor but not too early me still having project meeting now,0
upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on 0207 153 9153 offer ends 26th july tcs apply optout available,1
aiyar you so poor thing give you my support jia you will think of you,0
until 545 lor ya can go dinner together,0
he is impossible to argue with and he always treats me like his sub like he never released me which he did and will remind him of that if necessary,0
come around ltdecimalgt pm vikkyi am otside nw il come by tht time,0
plz note if anyone calling from mobile co amp asks you to type ltgt or ltgt do not do so disconnect the callcoz it iz an attempt of terrorist to make use of the sim card no itz confirmd by nokia motorola has been verified by cnn ibn,0
says that he is quitting at least5times day so wudnt take much notice of that nah she did not mind are you going to see him again do you want to come to taunton tonight you can tell me all about,0
goodmorningmy grandfather expiredso am on leave today,0
the world is running and am stillmaybe all are feeling the sameso be itor have to admiti am madthen where is the correctionor let me call this is lifeand keep running with the worldmay be you also runninglet us run,0
we will meet soon princess ttyl,0
friendship poem dear dear you not near but can hear do not get fear live with cheer no more tear you always my dear gud ni8,0
okay but thought you were the expert,0
do not know supports ass and srt thnk think ps3 can play through usb too,0
you are winner you have been specially selected to receive £1000 cash or £2000 award speak to live operator to claim call 087147123779am7pm cost 10p,1
kay since we are out already,0
ok but knackered just came home and went to sleep not good at this full time work lark,0
goodmorning today am late for ltgt min,0
yetunde am sorry but moji and seem too busy to be able to go shopping can you just please find some other way to get what you wanted us to get please forgive me you can reply free via yahoo messenger,0
sorry da gone mad so many pending works what to do,0
your credits have been topped up for httpwwwbubbletextcom your renewal pin is tgxxrz,1
why tired what special there you had,0
maybe westshore or hyde park village the place near my house,0
would like to tell you my deepest darkest fantasies call me 09094646631 just 60pmin to stop texts call 08712460324 nat rate,1
no current and food here am alone also,0
my painful personal thought always try to keep everybody happy all the time but nobody recognises me when am alone,0
probably will not eat at all today think am going to pop how was your weekend did you miss me,0
aiyah rain like quite big leh if drizzling can at least run home,0
am new club do not fink we met yet will gr8 you please leave message 2day wiv you are area 09099726553 reply promised carlie calls£1minmobsmore lkpobox177hp51fl,1
somewhr someone is surely made you and god has decided perfect time to make you meet dat person till den enjoy you are crushes,0
mum say we wan to go then go then she can shun bian watch da glass exhibition,0
mm so you asked me not to call radio,0
long time you remember me today,0
rofl betta invest in some anti aging products,0
will it help if we propose going back again tomorrow,0
you said to me before went back to bed that you cannot sleep for anything,0
hey are you going to quit soon xuhui and working till end of the month,0
its sarcasm nt scarcasim,0
eh you send wrongly lar,0
got hella gas money want to go on grand nature adventure with galileo in little bit,0
ok there may be free gym about,0
there is no point hangin on to mr not right if he is not makin you happy,0
huh but got lesson at lei was thinkin of going to sch earlier tot of parkin at kent vale,0
not planned yet going to join company on jan onlydon know what will happen after that,0
nope wif my sis lor aft bathing my dog then can bathe looks like it is going rain soon,0
do not think he has spatula hands,0
sent you the prices and do you mean the ltgt,0
neft transaction with reference number ltgt for rs ltdecimalgt has been credited to the beneficiary account on ltgt at lttimegt ltgt,0
what is that coming over the hill is it monster hope you have great day things going fine here busy though,0
oh my god have found your number again am so glad text me back xafter this msgs cst std ntwk chg £150,1
have you emigrated or something ok maybe 530 was bit hopeful,0
admin building there might slightly earlier will call you when am reaching,0
am freezing and craving ice fml,0
know you are can you pls open the back,0
it is ok at least armands still around,0
fine am simply sitting,0
exactly anyways how far is jide her to study or just visiting,0
sorry cannot help you on this,0
sir hope your day is going smoothly really hoped will not have to bother you about this have some bills that cannot settle this month am out of all extra cash know this is challenging time for you also but have to let you know,0
send the print outs da,0
die accidentally deleted message suppose put in sim archive haiz so sad,0
dear how is chechi did you talk to her,0
how do friends help us in problems they give the most stupid suggestion that lands us into another problem and helps us forgt the previous problem,0
fyi am at usf now swing by the room whenever,0
urgent important information for o2 user today is your lucky day find out why log onto httpwwwurawinnercom there is fantastic surprise awaiting for you,1
goodnight da thangam really miss you dear,0
be happy there will come after noon,0
no dear was sleeping,0
ay wana meet on satü wkg on sat,0
hey almost forgot happy bday babe love ya,0
am fine babes are not been up much though saw scary movie yest its quite funny want 2mrw afternoon at town or mall or sumthinxx,0
carlos says we can pick up from him later so yeah we are set,0
think just yourself …thanks and see you tomo,0
yeah should be able to will text you when am ready to meet up,0
my fri ah okie lorgoin my drivin den go shoppin after tt,0
those were my exact intentions,0
living is very simple loving is also simple laughing is too simple winning is tooo simple but being simple is very difficult gud nte,0
our dating service has been asked contact you by someone shy call 09058091870 now all will be revealed pobox84 m26 3uz 150p,1
that said can you text him one more time,0
ok you enjoy you are shows,0
you coming pick me,0
went to you are hon lab but no one is there,0
came to look at the flat seems ok in his 50s is away alot wiv work got woman coming at 630 too,0
have you finished work yet,0
where are you you said you would be here when woke,0
so is th gower mate which is where am how you man all is good in wales ill back morrow you this wk who was the message random,0
haha mayb youre rite you know me well da feeling of being liked by someone is gd lor you faster go find one then all gals in our group attached liao,0
alright will head out in few minutes text me where to meet you,0
nope juz off from work,0
tomorrow am finishing doors,0
our prashanthettans mother passed away last night pray for her and family,0
have your lunch and come quickly and open the door,0
detroit the home of snow enjoy it,0
nah it is straight if you can just bring bud or drinks or something that is actually little more useful than straight cash,0
wa you are openin sentence very formal anyway am fine too juz tt am eatin too much puttin on weighthaha so anythin special happened,0
urgent your mobile number has been awarded with £2000 prize guaranteed call 09058094455 from land line claim 3030 valid 12hrs only,1
cute thought for friendship its not necessary to share every secret with you are close frnd but watever you shared should be true,0
yeah that is fine it is £6 to get in is that ok,0
ya am referin to meis ex wat no ah waitin you to treat somebody shld rich liaoso gd den you dun have to work frm tomorrow onwards,0
want explicit sex in 30 secs ring 02073162414 now costs 20pmin,1
lol they do not know about my awesome phone could click delete right now if want,0
what time you wrkin,0
nothing really just making sure everybodys up to speed,0
wishing you and your family merry mas and happy new year in advance,0
hello darling how are you today would love to have chat why do not you tell me what you look like and what you are in to sexy,1
freemsg our records indicate you may be entitled to 3750 pounds for the accident you had to claim for free reply with yes to this message to opt out text stop,1
yup leaving right now be back soon,0
si am watching it in live,0
oh fine will be by tonight,0
hmmmbut you should give it on one day,0
win urgent your mobile number has been awarded with £2000 prize guaranteed call 09061790121 from land line claim 3030 valid 12hrs only 150ppm,1
have not heard anything and he is not answering my texts so am guessing he flaked that said the jb is fantastic,0
sorry pa do not knw who ru pa,0
fuck cedar key and fuck her come over anyway though,0
great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0
the oz guy is being kind of flaky but one friend is interested in picking up ltgt worth tonight if possible,0
can you pls pls send me mail on all you know about relatives coming to deliver here all you know about costs risks benefits and anything else thanks,0
nationwide auto centre or something like that on newport road liked them there,0
kthen come wenever you lik to come and also tel vikky to come by getting free time,0
love to wine and dine my lady,0
what do you want for xmas how about 100 free text messages new video phone with half price line rental call free now on 0800 0721072 to find out more,1
yesmum lookin strong,0
call me da am waiting for your call,0
ok let you noe when leave my house,0
ok that is great thanx lot,0
no break time one how come out get my stuff fr,0
am always looking for an excuse to be in the city,0
anyway do not think can secure anything up here let me know if you want me to drive down south and chill,0
oh ki think most of wi and nz players unsold,0
edison has rightly said fool can ask more questions than wise man can answer now you know why all of us are speechless during viva gmgngegnt,0
buzzzz grins did buzz your ass buzz your chest buzz your cock where do you keep your phone is the vibrator on did you feel it shake,0
already am squatting is the new way of walking,0
as usualiam fine happy amp doing well,0
was just callin to say hi take care bruv,0
awesome how do deal with the gate charles told me last night but uh yeah,0
now that you have started do not stop just pray for more good ideas and anything see that can help you guys ill forward you link,0
surely do not forgot to comei will always be in touch in with you,0
watever relation you built up in dis world only thing which remains atlast iz lonlines with lotz lot memories feeling,0
mode men or have you left,0
free top ringtone sub to weekly ringtoneget 1st week freesend subpoly to 816183 per weekstop sms08718727870,1
goldviking 29m is inviting you to be his friend reply yes762 or no762 see him wwwsmsacyougoldviking stop send stop frnd to 62468,1
join the uks horniest dogging service and you can have sex 2nite just sign up and follow the instructions txt entry to 69888 now nytec2a3lpmessage150p,1
hi am sorry missed your call can you pls call back,0
uncle abbey happy new year abiola,0
hi darlin its kate are you up for doin somethin tonight am going to pub called the swan or something with my parents for one drink so phone me if you can,0
feel like dick because keep sleeping through your texts and facebook messages sup you in town,0
if you have belive me come to my home,0
little meds say take once every hours it is only been but pain is back so took another hope do not die,0
also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week have new bong gt,0
hey mr and are going to the sea view and having couple of gays mean games give me bell when ya finish,0
from next month get upto 50 more calls you are standard network charge activate call 9061100010 wire3net 1st4terms pobox84 m26 3uz cost £150 min mobcudb more,1
anything lor is she coming,0
thanks for your ringtone order reference number x49 your mobile will be charged 450 should your tone not arrive please call customer services 09065989182 from colourredtextcolourtxtstar,1
think we are going to finns now come,0
freemsg hi baby wow just got new cam moby want to hot pic or fancy chati am w8in 4utxt rply chat to 82242 hlp 08712317606 msg150p 2rcv,1
huh so fast dat means you have not finished painting,0
thanks da thangam feel very very happy dear also miss you da,0
ya srsly better than yi though,0
shall ask one thing if you do not mistake me,0
you still around could use half8th,0
if you are not coughing then its nothing,0
you have already got flaky parent itsnot supposed to be the childs job to support the parentnot until they are the ride age anyway am supposed to be there to support you and now have hurt you unintentional but hurt nonetheless,0
waiting in car my mum lor you leh reach home already,0
so anyways you can just go to your gym or whatever my love smiles hope your ok and having good day babe miss you so much already,0
don knowhe is watching film in computer,0
usually the person is unconscious that is in children but in adults they may just behave abnormally ill call you now,0
win £200 shopping spree every week starting now play text store to 88039 skilgme tscs08714740323 1winawk age16 £150perweeksub,1
on hen night going with swing,0
as in missionary hook up doggy hook up standing,0
hello baby did you get back to your moms are you setting up the computer now filling your belly how goes it loverboy miss you already sighs,0
cannot take any major roles in community outreach you rock mel,0
you flippin your shit yet,0
he said that he had right giggle when he saw you again you would possibly be the first person2die from nvq but think how much you could for,0
you are winner you have been specially selected receive £1000 or holiday flights inc speak to live operator claim 0871277810910pmin 18,1
you have an important customer service announcement from premier,1
no one interested may be some business plan,0
went fast asleep deartake care,0
am in officewhat is the mattermessage me nowi will call you at break,0
private your 2004 account statement for 07742676969 shows 786 unredeemed bonus points to claim call 08719180248 identifier code 45239 expires,1
themobhit the link to get premium pink panther game the new no from sugababes crazy zebra animation or badass hoody wallpaperall free,1
thanks will keep that in mind,0
hi hope you are day good back from walk table booked for half eight let me know when you are coming over,0
ya very nice be ready on thursday,0
indeed and by the way it was either or not both,0
probably not am almost out of gas and get some cash tomorrow,0
was it something you ate,0
ya toldshe was asking wats matter,0
does not have class early tomorrow and thus should not be trying to smoke at ltgt,0
nah do not think he goes to usf he lives around here though,0
its like that hotel dusk game think you solve puzzles in area thing,0
just do what ever is easier for you,0
forgot it takes me years to shower sorry where you atyour phone dead yet,0
so when you going to get rimac access,0
gsoh good with spam the ladiesyou could male gigolo join the uks fastest growing mens club reply oncall mjzgroup 087143423992stop reply stop message£150rcvd,1
to the wonderful okors have great month we cherish you guys and wish you well each day mojibiola,0
watching tv now got new job,0
to day class is there are no class,0
ya just telling about tht incident,0
we tried to contact you re your reply to our offer of 750 mins 150 textand new video phone call 08002988890 now or reply for free delivery tomorrow,1
ha then we must walk to everywhere cannot take tram my cousin said can walk to vic market from our hotel,0
wot you up,0
yar lor how you noe you used dat route too,0
its going goodno problembut still need little experience to understand american customer voice,0
nothing got message frm tht unknown no,0
nothing lor bit bored too then dun you go home early sleep today,0
al he does is moan at me if thin goes wrong its my faultal de arguments my faultfed up of him of himso bother hav 2go thanxxx,0
up to wan come then come lor but din any stripes skirt,0
you sick still can go shopping,0
anything is valuable in only situations first before getting it second after loosing it,0
how are you miss you,0
lol well do not do it without me we could have big sale together,0
when did dad get back,0
any way where are you and what doing,0
how stupid to say that challenge godyou do not think at all on what write instead you respond immed,0
hi happy new year do not mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is thanks,0
what todaysundaysunday is holidayso no work,0
told her had dr appt next week she thinks am going to die told her its just check nothing to be worried about but she did not listen,0
and stop being an old man you get to build snowman snow angels and snowball fights,0
then any special there,0
nope but will going sch on fri quite early lor cos mys sis got paper in da morn,0
are you planning to come chennai,0
minimum walk is 3miles day,0
last chance claim you are £150 worth of discount vouchers today text shop to 85023 now savamob offers mobile cs savamob pobox84 m263uz £300 sub 16,1
bishan lei tot say lavender,0
that is good because need drugs,0
no need for the drug anymore,0
aaooooright are you at work,0
have not still waitin as usual come back sch oredi,0
ey calm downon theacusations itxt you cos iwana know wotu doin at thewend haventcn you in agesring me if you are up4 nething satlove xxx,0
webpage not available,0
you are great role model you are giving so much and really wish each day for miracle but god as reason for everything and must say wish knew why but do not have looked up to you since was young and still do have great day,0
do not know lei like dun haf,0
will see but probably yeah,0
actually did for the first time in while went to bed not too long after spoke with you woke up at how was your night,0
it to 80488 your 500 free text messages are valid until 31 december 2005,1
wait me in sch finish ard,0
you have secret admirer who is looking make contact with youfind out who they rreveal who thinks you are so specialcall on 09058094594,1
so can collect you are laptop,0
are you there in room,0
good morning princess happy new year,0
yeah that would pretty much be the best case scenario,0
yes have so that is why you texted pshewmissing you so much,0
ok going to sleep hope can meet her,0
ltgt am think should say on syllabus,0
yo yo yo byatch whassup,0
am sorry have joined the league of people that do not keep in touch you mean great deal to me you have been friend at all times even at great personal cost do have great week,0
yeah we can probably swing by once my roommate finishes up with his girl,0
height of confidence all the aeronautics professors wer calld amp they wer askd sit in an aeroplane aftr they sat they wer told dat the plane ws made by their students dey all hurried out of plane bt only did not move he saidif it is made by my studentsthis will not even start datz confidence,0
aah bless how is your arm,0
called and said all to himthen he have to choose this future,0
omg how did you know what ate,0
sms ac blind date 4u rodds1 is 21m from aberdeen united kingdom check him out httpimg sms acwicmb3cktz8r74 no blind dates send hide,1
damn poor zac does not stand chance,0
£400 xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to receive £400 reward just call 09066380611,1
for me the love should start with attractioni should feel that need her every time around meshe should be the first thing which comes in my thoughtsi would start the day and end it with hershe should be there every time dreamlove will be then when my every breath has her namemy life should happen around hermy life will be named to heri would cry for herwill give all my happiness and take all her sorrowsi will be ready to fight with anyone for heri will be in love when will be doing the craziest things for herlove will be when do not have to proove anyone that my girl is the most beautiful lady on the whole planeti will always be singing praises for herlove will be when start up making chicken curry and end up makiing sambarlife will be the most beautiful thenwill get every morning and thank god for the day because she is with mei would like to say lotwill tell later,0
got call from landline number am asked to come to anna nagar will go in the afternoon,0
reminder from o2 to get 250 pounds free call credit and details of great offers pls reply this text with your valid name house no and postcode,1
well the weather in calis great but its complexities are great you need car to move freely its taxes are outrageous but all in all its great place the sad part is missing home,0
no do not have cancer moms making big deal out of regular checkup aka pap smear,0
you have new message please call 08718738034,1
waiting my tv show start lor you leh still busy doing you are report,0
oh ki am watching here,0
do not know lei all decide lor how about leona oops tot ben is going message him,0
so what you doing today,0
aight call me once you are close,0
dear voucher holder to claim this weeks offer at you pc please go to httpwwwetlpcoukexpressoffer tscs apply to stop texts txt stop to 80062,1
good no swimsuit allowed,0
wishing you wonderful week,0
if he started searching he will get job in few dayshe have great potential and talent,0
gud ni8swt drmstake care,0
life is more strict than teacher bcoz teacher teaches lesson amp then conducts exam but life first conducts exam amp then teaches lessons happy morning,0
din tell you jus now 420,0
no am not going to be able to too late notice will be home in few weeks anyway what are the plans,0
yar lor wait my mum finish sch then have lunch lor whole morning stay at home clean my room now my room quite clean hee,0
